"time","obs"
1999.74945776256,0.913
1999.74977359209,0.903
1999.75037290715,1.12
1999.75159817352,0.793
1999.75411149163,0.618
1999.75445395738,0.647
1999.75531012177,0.545
1999.75608066971,0.545
1999.7564478691,0.713
1999.75690639269,0.801
1999.7575913242,0.874
1999.75801940639,0.83
1999.75804794521,0.881
1999.75856164384,0.941
1999.76001712329,0.793
1999.76015981735,0.844
1999.76064307458,0.764
1999.76118721461,0.801
1999.7638413242,0.589
1999.76601217656,0.525
1999.766554414,0.47
1999.76837899543,0.475
1999.76840943683,0.436
1999.76943683409,0.401
1999.7710064688,0.416
1999.77177701674,0.357
1999.78513318113,0.269
1999.78524543379,0.332
1999.785304414,0.441
1999.78553272451,0.431
1999.78584474886,0.537
1999.78618721461,0.574
1999.78651445967,0.53
1999.78744482496,0.446
1999.78770167428,0.465
1999.78835806697,0.382
1999.79178272451,0.324
1999.80176940639,0.283
1999.80194063927,0.456
1999.80205669711,0.441
1999.80209474886,0.53
1999.80214231355,0.691
1999.80219748858,0.647
1999.8022564688,0.801
1999.80234208524,0.888
1999.80354071537,0.589
1999.80390981735,0.603
1999.80408105023,0.495
1999.80508181126,0.485
1999.80515601218,0.53
1999.80542427702,0.764
1999.80550228311,0.903
1999.80565068493,1.24
1999.8058238204,2.16
1999.80584855403,2.26
1999.80618340944,5.14
1999.80623858448,5.24
1999.80631468798,5.69
1999.80633561644,5.56
1999.8064783105,5.65
1999.80649543379,5.42
1999.80690639269,4.3
1999.80763888889,3.16
1999.80844748858,2.56
1999.81035197869,1.61
1999.81036149163,1.99
1999.810456621,2.19
1999.81056126332,2.93
1999.81068493151,4.51
1999.81114916286,10.3
1999.81159817352,6.81
1999.81188165906,5.63
1999.81316590563,4.13
1999.81510844749,3.16
1999.81511796043,3.41
1999.81520547945,4.51
1999.81524162861,5.07
1999.81530631659,5.71
1999.81546042618,6.11
1999.81559360731,5.58
1999.81605593607,4.51
1999.81631659056,4.24
1999.81659056317,4.36
1999.81693302892,3.95
1999.81846461187,3.13
1999.82123668189,2.16
1999.82408866058,1.57
1999.82535197869,1.42
1999.82956811263,1.04
1999.83319063927,0.888
1999.83402016743,0.801
1999.83459094368,0.83
1999.83473173516,0.771
1999.83741628615,0.727
1999.83755707763,0.676
1999.83944063927,0.669
1999.83955669711,0.815
1999.8397869102,0.903
1999.83991438356,1.06
1999.83992199391,1.02
1999.84003805175,1.07
1999.84012366819,1.21
1999.84050799087,1.28
1999.8410064688,1.12
1999.84202435312,1.11
1999.84320776256,0.903
1999.84980022831,0.698
1999.84994101979,0.786
1999.85035578387,1.24
1999.85059931507,1.13
1999.85162671233,1.16
1999.8529109589,0.98
1999.85305365297,0.881
1999.85321156773,0.941
1999.85406773212,0.903
1999.85856354642,0.749
1999.85890601218,0.691
1999.85951864536,0.742
1999.8596194825,0.801
1999.86121765601,0.735
1999.8620585997,0.874
1999.86433980213,0.727
1999.86579718417,0.844
1999.8660673516,0.779
1999.86622526636,0.815
1999.8696499239,0.72
1999.87022070015,0.757
1999.87213280061,0.706
1999.87226217656,0.779
1999.87241818874,0.786
1999.87283105023,0.706
1999.87959474886,0.559
1999.88112062405,0.603
1999.88219178082,0.727
1999.8834912481,0.662
1999.8837043379,0.72
1999.8837347793,0.932
1999.88376331811,1.06
1999.88402016743,0.815
1999.8841761796,0.83
1999.88424847793,0.903
1999.88439497717,1.42
1999.88455289193,2.36
1999.88472792998,2.57
1999.88525494673,1.99
1999.88592275495,1.72
1999.88625570776,1.72
1999.88670281583,1.88
1999.88795852359,1.59
1999.88961187215,1.42
1999.89339421613,1.11
1999.89680365297,0.922
1999.89981544901,0.97
1999.90092846271,1.13
1999.9029414003,1.09
1999.90506659056,1.19
1999.90594748858,1.06
1999.90600456621,1.14
1999.90637557078,1.17
1999.91617579909,0.903
1999.91640981735,0.837
1999.91644025875,0.698
1999.91649543379,0.786
1999.91661149163,0.808
1999.91688165906,0.757
1999.91693302892,0.903
1999.91700913242,1.18
1999.91703957382,1.1
1999.91738203957,0.98
1999.91897070015,0.859
1999.92111872146,0.852
1999.92260464231,1.08
1999.92528538813,0.903
1999.92599885845,0.903
1999.92605593607,0.96
1999.92654109589,0.874
1999.92773972603,0.859
1999.92819444444,0.922
1999.9285369102,1.14
1999.92871004566,1.16
1999.93183599696,0.874
1999.94115487062,0.779
1999.94140981735,0.903
1999.94146879756,0.999
1999.94149543379,1.14
1999.941554414,1.27
1999.94189687976,1.65
1999.94194444444,1.83
1999.94195395738,1.74
1999.94276255708,1.39
1999.94450342466,1.15
1999.94577625571,1.15
1999.94589231355,1.24
1999.9460064688,1.46
1999.9462195586,2.16
1999.94665334855,4.15
1999.94666286149,4
1999.94709094368,3.32
1999.94743340944,2.95
1999.94931697108,2.37
1999.94965943683,2.4
1999.95230403349,1.94
1999.95252663623,2.16
1999.95277968037,2.09
1999.95359589041,2.27
1999.95501141553,2.16
1999.95509893455,2.19
1999.95549847793,2.78
1999.95605783866,2.44
1999.95735350076,2.16
1999.96272640791,1.52
1999.96475266362,1.44
1999.96582762557,1.84
1999.96722792998,4.09
1999.96744482496,4.24
1999.96779680365,3.8
1999.96825532725,3.8
1999.96842656012,4.12
1999.96876902588,4.51
1999.96903348554,5.53
1999.96922564688,5.38
1999.96954718417,4.84
1999.97020928463,4.28
1999.97528729072,2.81
1999.97621765601,2.58
1999.97909436834,2.05
1999.9845890411,1.63
1999.98529680365,1.72
1999.98623858447,1.99
1999.98687214612,1.9
1999.98763318113,2.49
1999.98768074581,2.96
1999.98824961948,2.29
1999.98859208524,2.2
1999.98880327245,2.29
1999.98901255708,3.32
1999.98908866058,4.51
1999.98923325723,7.03
1999.98926940639,7.2
1999.98930555556,7.03
1999.98987633181,4.76
1999.99039003044,4.15
1999.99095129376,3.92
1999.99105783866,4.07
1999.99131468798,5.13
1999.99174467275,5.16
1999.99193112633,5.98
1999.99197108067,6.5
1999.99207572298,7.12
1999.9923325723,6.54
1999.99255136986,6.7
1999.99298896499,6.18
1999.99418759513,5.65
1999.99556697108,4.51
1999.99771499239,3.53
2000.00010464231,2.8
2000.00162671233,2.74
2000.00183599696,2.93
2000.00208143075,2.64
2000.00278726472,2.58
2000.00762560716,2.96
2000.0184160595,1.83
2000.02204955981,1.54
2000.02301722829,1.57
2000.02309312386,1.44
2000.02549521858,1.42
2000.02580639041,1.52
2000.02671713722,1.46
2000.02766583182,1.59
2000.02909456588,1.42
2000.03199187917,1.22
2000.04684843655,0.852
2000.06022503036,0.654
2000.06031041287,0.691
2000.06144884639,0.64
2000.06307111415,0.779
2000.07089784457,0.589
2000.08037340619,0.589
2000.08117030965,0.713
2000.08185336976,0.713
2000.08242448391,0.903
2000.08302026412,1.16
2000.08393101093,1.25
2000.08492903764,0.999
2000.08660822708,0.823
2000.08672207043,0.83
2000.08675053127,0.999
2000.08740513054,0.852
2000.09033659684,0.779
2000.09141810868,0.844
2000.0917311779,1.05
2000.09194368549,1.42
2000.0922055252,2.01
2000.09238577717,2.1
2000.09289617486,1.73
2000.09346728901,1.54
2000.09498520036,1.32
2000.10479470249,1.02
2000.10617410443,1.08
2000.10638850941,1.02
2000.10718161809,1.19
2000.10739792046,1.42
2000.10781534608,2.16
2000.10805441712,2.9
2000.10816826047,2.95
2000.10860465999,2.41
2000.10880388585,2.3
2000.10906952034,2.61
2000.1092877201,2.57
2000.10959319976,3.2
2000.11008652095,2.75
2000.11065573771,2.49
2000.11264799636,2.15
2000.11449795082,1.99
2000.11506716758,2.17
2000.11537074985,2.77
2000.1154845932,2.8
2000.11601586217,2.39
2000.11704045234,2.09
2000.12078779599,1.72
2000.12188828172,1.88
2000.12320696721,1.65
2000.12572100789,1.47
2000.12613843352,1.62
2000.12666970249,2.05
2000.12775500911,1.78
2000.12887067395,1.8
2000.12896554341,1.93
2000.12916476928,2.83
2000.12932604736,2.93
2000.12964860352,2.49
2000.13008500304,2.26
2000.13041704614,2.5
2000.13079652398,2.53
2000.13171675774,2.32
2000.13302216151,2.87
2000.13445279296,2.54
2000.13494990893,2.81
2000.13513585307,3.08
2000.1354109745,3.73
2000.13554758652,4.51
2000.13568609593,5.98
2000.13578096539,6.61
2000.13586634791,6.7
2000.13599916515,6.16
2000.13625531269,6.45
2000.13672017304,5.49
2000.13746964177,4.98
2000.13797244991,5.14
2000.13842782331,5.16
2000.13957574378,4.87
2000.14068571645,4.13
2000.14244080146,3.65
2000.14856936855,2.3
2000.15164313904,1.89
2000.1566712204,1.41
2000.16405206436,1.11
2000.16445051609,1.28
2000.1651335762,1.15
2000.16547510625,1.17
2000.16574074074,1.67
2000.16596842744,1.7
2000.16621508804,1.53
2000.16640482696,1.59
2000.16659456588,1.9
2000.16699301761,2.22
2000.16722070431,2.74
2000.16733454766,2.78
2000.16768556466,2.44
2000.16802709472,2.41
2000.1684160595,2.84
2000.16865323315,3.37
2000.16914655434,3.52
2000.16968731026,3.05
2000.17085230723,2.58
2000.17492030965,2.06
2000.17533014572,2.23
2000.17563372799,2.73
2000.17581397996,2.81
2000.17622191864,2.41
2000.17699225865,2.16
2000.17953286278,1.8
2000.18966492107,1.19
2000.19020567699,1.21
2000.1911164238,1.1
2000.19345021251,1.05
2000.20850599575,0.698
2000.20890444748,0.706
2000.21266127808,0.647
2000.21732885549,0.654
2000.21994725258,0.603
2000.2252808136,0.53
2000.22529409532,0.485
2000.22791628719,0.51
2000.23133158774,0.51
2000.23417767152,0.475
2000.23480380996,0.495
2000.23850371888,0.505
2000.24465125987,0.46
2000.24578969338,0.545
2000.24618055556,0.53
2000.25034342744,0.446
2000.25085572253,0.485
2000.25092213115,0.53
2000.25102648755,0.632
2000.25131109593,0.749
2000.25205107772,0.603
2000.25375872799,0.505
2000.25788554948,0.426
2000.2587962963,0.46
2000.25887029447,0.386
2000.25893860049,0.37
2000.25967858227,0.365
2000.26005426533,0.53
2000.260077034,0.545
2000.26110162416,0.5
2000.2611832119,0.53
2000.26161391925,0.757
2000.26263850941,0.603
2000.26326464784,0.713
2000.26353028233,0.72
2000.26622457498,0.505
2000.26685071342,0.431
2000.26850144202,0.49
2000.26870066788,0.406
2000.2690137371,0.47
2000.26981064056,0.505
2000.27037985732,0.456
2000.27601510322,0.451
2000.2762997116,0.378
2000.27672662417,0.441
2000.27858986035,0.475
2000.27891810868,0.446
2000.27948732544,0.436
2000.28113805404,0.431
2000.28128035823,0.465
2000.28204880085,0.596
2000.28372799029,0.49
2000.28389875531,0.537
2000.28393860049,0.53
2000.28438258956,0.475
2000.28648869156,0.436
2000.28680176078,0.475
2000.2873425167,0.396
2000.28791173345,0.441
2000.28961748634,0.411
2000.28978825137,0.495
2000.29032900729,0.603
2000.29097411961,0.53
2000.29226434426,0.431
2000.29474233455,0.46
2000.29479925622,0.49
2000.2948561779,0.654
2000.29513888889,0.735
2000.2952242714,0.913
2000.29530965392,0.96
2000.29570810565,0.786
2000.29602117486,0.698
2000.29767569824,0.53
2000.29855608682,0.505
2000.30044778385,0.505
2000.3007191105,0.475
2000.30123140559,0.456
2000.30293905586,0.436
2000.30316674256,0.47
2000.30390672435,0.436
2000.30453286278,0.436
2000.30655358227,0.391
2000.30729356406,0.426
2000.31203513965,0.386
2000.3123595932,0.421
2000.31251138434,0.53
2000.31261574074,0.64
2000.31272958409,0.913
2000.31275804493,1.17
2000.31280358227,1.42
2000.31292501518,2.16
2000.3129572708,2.33
2000.31301419247,2.4
2000.31346956588,1.84
2000.31383955677,1.88
2000.31438979964,1.42
2000.3147123558,1.32
2000.31582232848,1.09
2000.31859631148,0.903
2000.32038554948,0.808
2000.32089784457,0.844
2000.32186551305,0.757
2000.32297548573,0.757
2000.323244915,0.698
2000.32466795689,0.771
2000.32570772617,0.676
2000.3261061779,1.03
2000.32613463874,1.14
2000.32629781421,1.42
2000.32631489071,1.51
2000.32647616879,1.94
2000.32649514268,2.27
2000.32679872495,1.8
2000.32712128112,1.56
2000.32734896782,1.47
2000.32739071038,1.57
2000.32766203704,1.36
2000.32872457498,1.23
2000.32898072253,1.06
2000.32932225258,0.989
2000.33000531269,1.06
2000.33179834548,1.02
2000.33646592289,0.815
2000.33706360049,0.815
2000.34022275349,0.727
2000.34024741955,0.903
2000.34030244384,1.42
2000.34041249241,2.81
2000.34045044019,3.34
2000.34046182453,7.03
2000.34046941409,8.49
2000.34048838798,10
2000.34049787492,11.7
2000.34050736187,12.1
2000.34052633576,13.9
2000.34053582271,19.4
2000.34058325744,23.6
2000.34059274438,23.5
2000.3406781269,13.9
2000.34070848512,11.1
2000.34071607468,10.6
2000.34073504857,9.33
2000.34086786582,6.94
2000.34095324833,6.59
2000.34110503947,5.63
2000.34124734366,5.11
2000.34156989982,4.36
2000.34196835155,3.91
2000.34358113236,2.53
2000.3464177292,1.64
2000.34785974499,1.48
2000.34814435337,1.52
2000.34839101396,1.7
2000.34927329994,1.39
2000.35166401032,1.12
2000.3535993473,1.05
2000.3556181694,0.881
2000.35732581967,0.815
2000.35846615058,1.12
2000.35994611415,0.913
2000.36099916515,1.03
2000.36293450213,0.808
2000.36612021858,0.713
2000.36614867942,0.779
2000.36785632969,0.662
2000.36791325137,0.742
2000.3683117031,0.691
2000.36993586825,0.706
2000.37186930783,0.596
2000.37255047055,0.625
2000.37386156648,0.537
2000.37431693989,0.632
2000.37540034912,0.603
2000.37659570431,0.5
2000.37817622951,0.53
2000.37875872799,0.625
2000.38217402854,0.495
2000.38302785367,0.567
2000.38502011233,0.5
2000.38555897086,0.515
2000.39184691864,0.485
2000.39304417122,0.441
2000.39549370067,0.391
2000.39714442927,0.406
2000.39868131451,0.37
2000.40272275349,0.382
2000.40380426533,0.349
2000.40388964784,0.406
2000.40391810868,0.465
2000.40392949302,0.53
2000.40397692775,0.903
2000.4040034912,0.97
2000.40403195203,0.808
2000.40408887371,0.808
2000.4042311779,0.64
2000.40471311475,0.808
2000.40522540984,1.31
2000.40528233151,1.18
2000.40588000911,0.823
2000.40679075592,0.61
2000.40855722526,0.53
2000.40959509715,0.559
2000.41020605647,0.52
2000.41242410443,0.436
2000.41393632362,0.46
2000.41433477535,0.574
2000.4154143898,0.495
2000.41563069217,0.53
2000.41656610504,0.749
2000.41702147845,0.742
2000.41719224347,0.654
2000.41764761688,0.581
2000.41803468427,0.567
2000.41902891621,0.574
2000.41922814208,0.515
2000.42036657559,0.446
2000.42110845477,0.451
2000.42347070431,0.396
2000.42452375531,0.431
2000.42600371888,0.357
2000.4273698391,0.401
2000.42921789617,0.324
2000.43001479964,0.382
2000.4312670765,0.324
2000.43269201579,0.374
2000.43428582271,0.341
2000.43590809047,0.357
2000.43704652398,0.304
2000.4381849575,0.341
2000.43943723437,0.287
2000.44114488464,0.32
2000.44222639648,0.266
2000.44234023983,0.266
2000.44256792653,0.308
2000.44285253491,0.28
2000.44387712508,0.308
2000.44456018519,0.263
2000.4446797207,0.283
2000.44473095021,0.386
2000.4447499241,0.53
2000.44475941105,0.632
2000.44476700061,0.903
2000.44477838494,1.42
2000.44478787189,1.86
2000.44479356406,2.81
2000.44479735883,3.46
2000.44480684578,6
2000.44493017608,4.1
2000.44498709775,3.74
2000.44502504554,4.25
2000.44503453248,5.34
2000.44504401943,9.1
2000.44505350638,14.5
2000.44508006982,26.1
2000.44513888889,27.3
2000.44517683667,36.4
2000.44519581056,44.2
2000.44532862781,34.2
2000.44533431998,32.8
2000.44538554948,23.4
2000.445470932,18.6
2000.44552785367,16.4
2000.44573656648,20.2
2000.44597374013,13.3
2000.44604014876,12.9
2000.44634373103,9.72
2000.44644619004,8.99
2000.44725447784,6.76
2000.44779523376,5.94
2000.44906838191,4.51
2000.45026183971,3.4
2000.45196000304,2.67
2000.45300356709,2.09
2000.45627466606,1.42
2000.45749089253,1.33
2000.45839974196,1.17
2000.460042881,1.1
2000.46152284457,0.941
2000.4629382969,0.903
2000.464255085,0.786
2000.46584889192,0.779
2000.46983340923,0.589
2000.47116917122,0.61
2000.47242144809,0.515
2000.4752978901,0.475
2000.48503149666,0.386
2000.49855039466,0.283
2000.50580790832,0.254
2000.50593123862,0.283
2000.50622533394,0.386
2000.50649096843,0.625
2000.50694634183,0.632
2000.5073732544,0.5
2000.50854014876,0.378
2000.50956473892,0.416
2000.51059122647,0.341
2000.5137997116,0.283
2000.51655092593,0.249
2000.5192414238,0.249
2000.52026601396,0.308
2000.52536050395,0.254
2000.52566408622,0.283
2000.52621432908,0.485
2000.52721045841,0.349
2000.52903195203,0.308
2000.53123671828,0.37
2000.5362002884,0.283
2000.5365171524,0.332
2000.53660253491,0.386
2000.5367106861,0.53
2000.53685868245,0.815
2000.53707119004,0.896
2000.53759866424,0.83
2000.538167881,0.669
2000.53939169702,0.505
2000.54337621433,0.345
2000.54803809957,0.283
2000.55332612325,0.234
2000.5631849575,0.186
2000.56369725258,0.226
2000.56386801761,0.274
2000.56420954766,0.295
2000.56446190042,0.283
2000.56614488464,0.226
2000.56785253491,0.212
2000.56793791743,0.243
2000.56795499393,0.283
2000.5679948391,0.406
2000.56805176078,0.53
2000.56816560413,0.545
2000.56844831512,0.903
2000.56856215847,0.866
2000.56904599271,0.51
2000.57007058288,0.353
2000.57138167881,0.274
2000.5737704918,0.237
2000.57479697936,0.252
2000.57661847298,0.212
2000.58083067699,0.212
2000.58185526715,0.189
2000.58754743473,0.163
2000.58948277171,0.197
2000.59551646934,0.169
2000.59711027626,0.18
2000.59750872799,0.22
2000.59836255313,0.249
2000.60109479356,0.18
2000.60117827869,0.16
2000.60227686703,0.175
2000.60823846387,0.163
2000.61475409836,0.128
2000.62226965695,0.131
2000.62295081967,0.114
2000.62488805404,0.131
2000.62588228597,0.109
2000.62724840619,0.126
2000.63069406497,0.114
2000.63089329083,0.133
2000.63090467517,0.146
2000.63099574985,0.283
2000.63109820886,0.53
2000.63114943837,0.727
2000.63126328172,0.742
2000.6315478901,0.52
2000.63188942016,0.416
2000.63211331208,0.386
2000.63305251973,0.283
2000.63387978142,0.22
2000.63661202186,0.155
2000.63832156952,0.152
2000.63846007893,0.283
2000.6386061779,0.5
2000.6388338646,0.337
2000.63905585914,0.283
2000.63940118397,0.226
2000.63949225865,0.283
2000.639571949,0.353
2000.63971425319,0.401
2000.64016962659,0.441
2000.640625,0.386
2000.64068002429,0.53
2000.64076730419,0.866
2000.64108037341,0.97
2000.64139344262,0.852
2000.64184881603,0.837
2000.64258879781,0.515
2000.64312955373,0.416
2000.64347677596,0.386
2000.64492448391,0.283
2000.64651829083,0.249
2000.64731519429,0.206
2000.64868131451,0.22
2000.65016127808,0.189
2000.65539807225,0.163
2000.65596728901,0.18
2000.65636574074,0.252
2000.6569349575,0.266
2000.65841492107,0.197
2000.66128756831,0.16
2000.66288137523,0.175
2000.66439169702,0.152
2000.66792084092,0.183
2000.67440991196,0.149
2000.6746660595,0.189
2000.67554834548,0.249
2000.6775975258,0.183
2000.68049863388,0.137
2000.68251935337,0.163
2000.68306200668,0.146
2000.6831454918,0.124
2000.68413782635,0.146
2000.68547548573,0.149
2000.68574870978,0.142
2000.68735769581,0.157
2000.68798383424,0.155
2000.68851130844,0.137
2000.68892304189,0.131
2000.68966112629,0.142
2000.69364943837,0.124
2000.69524324529,0.135
2000.69660936551,0.121
2000.69871167274,0.122
2000.70033583789,0.124
2000.70163365209,0.124
2000.70249886157,0.133
2000.70323884335,0.139
2000.710042881,0.117
2000.71061020036,0.133
2000.71140710383,0.121
2000.7162739071,0.114
2000.72018442623,0.124
2000.72024134791,0.146
2000.72040262599,0.226
2000.72051457195,0.229
2000.72073087432,0.283
2000.72100030358,0.505
2000.72153916211,0.446
2000.72202489375,0.332
2000.72246129326,0.283
2000.72344793564,0.206
2000.72609479356,0.149
2000.72774552216,0.155
2000.72911164238,0.128
2000.73027853673,0.133
2000.73298231633,0.128
2000.73338076806,0.135
2000.73502959927,0.117
2000.73656648452,0.126
2000.73690801457,0.117
2000.74163251366,0.126
2000.74561892835,0.11
2000.74699453552,0.124
2000.74742714026,0.146
2000.74766621129,0.183
2000.74796220401,0.283
2000.74829424712,0.386
2000.74851434426,0.53
2000.74866044323,0.669
2000.74883310565,0.676
2000.74911771403,0.625
2000.74928468427,0.53
2000.74965846995,0.386
2000.75068306011,0.26
2000.7518784153,0.209
2000.75424066485,0.155
2000.75483834244,0.195
2000.75694444444,0.22
2000.75956473892,0.166
2000.76206929265,0.149
2000.76633841834,0.163
2000.76758879781,0.142
2000.76875379478,0.155
2000.76932301154,0.133
2000.76983720401,0.146
2000.77265672435,0.135
2000.77308363692,0.177
2000.77333598968,0.169
2000.77379326047,0.203
2000.77589936248,0.16
2000.77618397086,0.237
2000.77681010929,0.32
2000.77721804797,0.283
2000.77826161202,0.217
2000.77914579539,0.197
2000.77948732544,0.246
2000.77953286278,0.283
2000.77962962963,0.396
2000.77976624165,0.53
2000.77991423801,0.913
2000.77999962052,1.02
2000.78011156648,0.989
2000.78021592289,0.903
2000.78065421979,0.632
2000.78096539162,0.52
2000.78198998179,0.361
2000.78287985732,0.308
2000.78344907407,0.299
2000.78387598664,0.386
2000.78415300546,0.713
2000.78443571645,0.866
2000.7852345173,0.596
2000.78580183667,0.559
2000.7859726017,0.654
2000.78605798421,0.815
2000.78613198239,0.903
2000.78648489678,1.44
2000.78679986339,1.57
2000.78695924408,1.42
2000.78741651488,1.09
2000.7880274742,0.903
2000.78961748634,0.676
2000.79257741348,0.632
2000.79474043716,0.48
2000.79997912872,0.357
2000.80550053127,0.295
2000.80661999089,0.283
2000.81167273831,0.243
2000.81586027626,0.252
2000.82109517304,0.232
2000.82246319065,0.257
2000.82417084092,0.249
2000.82451047359,0.229
2000.83082688221,0.203
2000.83333333333,0.209
2000.83378680935,0.291
2000.83404295689,0.485
2000.83427254098,0.567
2000.8343920765,0.53
2000.83521174863,0.365
2000.83555327869,0.337
2000.83851320583,0.254
2000.83888319672,0.246
2000.83982240437,0.243
2000.8402208561,0.295
2000.84056238616,0.254
2000.8420992714,0.249
2000.84214670613,0.283
2000.84226244687,0.386
2000.84238577717,0.416
2000.84272730723,0.64
2000.84303847905,0.596
2000.84319596236,0.53
2000.84349574985,0.446
2000.84437803582,0.378
2000.84557339101,0.341
2000.84670992714,0.475
2000.84971728901,0.386
2000.85035481178,0.446
2000.85041363084,0.53
2000.85046675774,0.64
2000.85061095932,0.779
2000.8508082878,1.23
2000.85152170613,0.866
2000.85245901639,0.727
2000.85471311475,0.53
2000.85680783242,0.456
2000.85700705829,0.5
2000.8574605343,0.52
2000.86253415301,0.365
2000.86282065877,0.365
2000.8686266697,0.328
2000.86891127808,0.316
2000.87033431998,0.357
2000.870505085,0.451
2000.87053544323,0.53
2000.87059046752,0.727
2000.87070241348,1.09
2000.8707346691,1.42
2000.87084661506,2.68
2000.87095856102,3.16
2000.87107430176,3.11
2000.8714708561,2.1
2000.87187120522,1.79
2000.87266621129,1.67
2000.87358265027,1.42
2000.87477421069,1.17
2000.87739071038,0.903
2000.88165983607,0.684
2000.88331246205,0.676
2000.88593085914,0.567
2000.88683970856,0.596
2000.88743738616,0.793
2000.8886061779,0.808
2000.89053961749,0.691
2000.89520909229,0.596
2000.89549370067,0.64
2000.89606102004,0.852
2000.89674408015,0.808
2000.89720135094,0.874
2000.89791287189,0.881
2000.89791856406,0.903
2000.89803809957,1.42
2000.89827527322,2.81
2000.89838721919,3.55
2000.8984726017,3.86
2000.89866234062,3.95
2000.89890710383,3.79
2000.8995958561,2.81
2000.89981026108,2.6
2000.90065459927,2.1
2000.90220856102,1.7
2000.90391621129,1.42
2000.90414579539,1.81
2000.90425774135,2.17
2000.9043715847,2.34
2000.90448732544,2.33
2000.90486490589,1.93
2000.90509448998,1.85
2000.90539807225,2.46
2000.90556883728,2.58
2000.90619497571,2.12
2000.90676419247,2.02
2000.90710382514,2.6
2000.90775842441,2.16
2000.90952489375,1.86
2000.90989488464,2.22
2000.91105039466,1.85
2000.91530054645,1.36
2000.92139306314,0.97
2000.92275918336,0.951
2000.9238406952,1.03
2000.92634335155,0.837
2000.93232202489,0.698
2000.93362932605,0.779
2000.93476775956,0.706
2000.93602193382,0.727
2000.93772958409,0.662
2000.93812803582,0.793
2000.93819823922,0.903
2000.9383253643,1.16
2000.93844110504,1.27
2000.93912416515,1.06
2000.94137257134,0.903
2000.94199870978,1.01
2000.94347677596,0.888
2000.9496660595,0.742
2000.95617030965,0.669
2000.95665604129,0.881
2000.95695393139,0.903
2000.95719489982,0.999
2000.95901639344,0.786
2000.9604982544,0.844
2000.96459661506,0.749
2000.9781420765,0.52
2000.99226054948,0.485
2000.9924161354,0.53
2000.99279940801,0.691
2000.99371205222,0.552
2000.99423003947,0.53
2000.9964708561,0.47
2001.00308409437,0.386
2001.00445395738,0.401
2001.00548135464,0.456
2001.0065087519,0.485
2001.00776255708,0.441
2001.00844748858,0.47
2001.01130327245,0.436
2001.01244482496,0.495
2001.01415715373,0.47
2001.01454908676,0.53
2001.01527016743,0.691
2001.01561263318,0.698
2001.01615296804,0.654
2001.01678272451,0.852
2001.01792427702,0.852
2001.01820776256,0.999
2001.01881659056,1.77
2001.01903729072,1.84
2001.0210064688,1.41
2001.02203386606,1.47
2001.02363203957,1.3
2001.02420091324,1.33
2001.02705669711,1.14
2001.02831050228,1.23
2001.02956811263,1.09
2001.03378995434,0.922
2001.03410578387,1.05
2001.03456050228,1.1
2001.04041286149,0.837
2001.0466914003,0.713
2001.04737633181,0.786
2001.04863203957,0.801
2001.05187595129,0.749
2001.05259703196,1.08
2001.05570776256,0.903
2001.05730783866,0.852
2001.06689687976,0.742
2001.06709665145,0.922
2001.06735350076,1.43
2001.06750570776,1.54
2001.0679718417,1.23
2001.06980783866,1.07
2001.07037861492,1.1
2001.07374619482,0.951
2001.07425989346,1.08
2001.07568683409,0.97
2001.0821347032,0.779
2001.09269596651,0.581
2001.09463660578,0.581
2001.09483637747,0.64
2001.09506468798,0.903
2001.09535958904,1.42
2001.09579718417,2.61
2001.09589041096,2.71
2001.09635844749,2.07
2001.09712899543,1.74
2001.09815639269,1.49
2001.10046803653,1.29
2001.10839231355,0.903
2001.10864916286,0.98
2001.10910578387,0.989
2001.11181697108,0.866
2001.11244292237,0.951
2001.11392884323,0.83
2001.11803843227,0.713
2001.1212347793,0.706
2001.12203386606,0.874
2001.12328767123,0.779
2001.13150684932,0.589
2001.13874238965,0.53
2001.14138508371,0.505
2001.14691971081,0.48
2001.14988774734,0.567
2001.15045852359,0.662
2001.15262747336,0.537
2001.15296993912,0.574
2001.15468226788,0.51
2001.15559550989,0.53
2001.15824961948,0.5
2001.16061834094,0.485
2001.16080098935,0.53
2001.1611891172,0.669
2001.16175989345,0.574
2001.16314497717,0.53
2001.16392884323,0.618
2001.16552701674,0.537
2001.16649733638,0.64
2001.16860920852,0.567
2001.16906582953,0.662
2001.16915144597,0.771
2001.16926560122,0.786
2001.16940829528,0.989
2001.16959855403,1.51
2001.16971270928,1.69
2001.17043569254,1.67
2001.1709303653,2.02
2001.17181506849,1.74
2001.172043379,1.8
2001.172347793,2.16
2001.17260273973,3.4
2001.17271879756,3.64
2001.17283295282,3.62
2001.17319444444,3.16
2001.17445015221,2.68
2001.17479261796,3.08
2001.17502092846,3.16
2001.17609589041,2.71
2001.17842465753,2.16
2001.18110920852,1.79
2001.18156582953,1.86
2001.18276445967,1.62
2001.1839630898,1.53
2001.18423896499,1.62
2001.18466704718,2.47
2001.18532343988,2.78
2001.18579908676,2.53
2001.18597031963,2.81
2001.18616057839,2.96
2001.18719748858,2.5
2001.18949010654,2.2
2001.18985159817,3.4
2001.1900608828,4.3
2001.19027016743,4.62
2001.19057838661,4.51
2001.19110730594,3.86
2001.19156392694,3.65
2001.19509322679,2.93
2001.19609208524,3.04
2001.19626331811,3.37
2001.19656773212,4.21
2001.19683409437,3.98
2001.19707191781,4.19
